8.08573386166000e-05	-4.79665696052000e-10	8.66405969191000e-09	-0.000643173523713000
4.03410376748000e-05	1.76342307423000e-09	4.56023308004000e-09	-0.000687060470227000
8.04938608781000e-05	5.24917931344000e-09	9.93000703886000e-09	-0.000671569257975000
0.000321265921229000	1.53825716609000e-08	3.94275296856000e-08	-0.000686867220793000
0.000320686172927000	3.33059757551000e-09	2.20303970622000e-08	-0.000735358742531000
8.00417910796000e-05	2.54461740568000e-09	2.32188845928000e-09	-0.000719285861123000
3.99493546865000e-05	3.43393602442000e-09	-2.02415945116000e-10	-0.000736245361622000
7.97431566752000e-05	-8.42684144686000e-09	-2.92264901169000e-09	-0.000759965856560000
0.000318314938340000	4.28736441904000e-08	-2.89955082167000e-08	-0.000818132481072000
0.000317711295793000	1.04913304710000e-07	-3.53762530381000e-08	-0.000819267472252000
3.96553114115000e-05	1.82167010365000e-08	-4.45858638898000e-09	-0.000811198435258000
7.93126673670000e-05	1.35202320450000e-08	-5.81080428219000e-09	-0.000839267740957000
3.96594550693000e-05	-4.70208094683000e-09	-1.35357136610000e-09	-0.000858748622704000
0.000317043712130000	1.20486831179000e-07	4.53670629952000e-08	-0.000877540733200000
0.000158741109772000	1.65376212724000e-09	2.74987090876000e-08	-0.000901598134078000
7.97150714789000e-05	2.20112106319000e-08	1.37693367819000e-08	-0.000924553605728000
0.000159905554028000	-2.59330281693000e-08	3.35794609896000e-08	-0.000955811934546000
8.01991554908000e-05	-4.78780606272000e-08	1.98061300694000e-08	-0.000979670672677000
8.04476367193000e-05	-8.86358293428000e-08	2.07598542801000e-08	-0.000994679750875000
0.000162057011039000	-1.83923958730000e-07	7.20370110230000e-08	-0.00103630241938000
8.23048030725000e-05	-1.34765713256000e-07	1.30718813551000e-08	-0.00105846952647000
0.000166118392372000	-4.19007676555000e-07	8.57665156673000e-08	-0.00111591548193000
8.38231062517000e-05	-2.84140526219000e-07	7.26550766217000e-08	-0.00113311153837000
8.44657770358000e-05	-3.14013703928000e-07	7.57166844778000e-08	-0.00110281805974000
0.000344822299667000	-1.15371472020000e-06	2.97698193208000e-07	-0.00121651240624000
8.85339395609000e-05	-2.47391341190000e-07	7.48748902879000e-08	-0.00119032280054000
0.000180075076059000	-5.94435277890000e-07	1.33460304141000e-07	-0.00125136110000000
9.15530254133000e-05	-3.46749260416000e-07	5.86142085979000e-08	-0.00125624623615000
9.44476414588000e-05	-2.76797806009000e-07	5.79743328899000e-08	-0.00127754977439000
0.000384793471312000	-1.34277172492000e-06	1.63699397149000e-07	-0.00130324042402000
0.000101025339973000	-8.11371364762000e-07	3.35195089463000e-08	-0.00125768443104000
0.000205805394216000	-1.18033915442000e-06	3.01011091608000e-08	-0.00127951847389000
0.000104796323285000	-3.68555049590000e-07	-3.43425465843000e-09	-0.00131660827901000
0.000106862637040000	-1.88396370504000e-07	-5.45019585019000e-09	-0.00140494958032000
0.000225994313951000	-1.78646143922000e-06	2.01370525588000e-07	-0.00121047790162000
0.000116721690574000	8.34714697362000e-08	-1.65506634175000e-07	-0.00106278655585000
5.94733064645000e-05	1.25433274434000e-07	-6.13423765117000e-08	-0.000902314030100000
0.000115564980661000	-8.60269793179000e-08	-3.84088032490000e-08	-0.000744138669688000
0.000396199146053000	5.00215946886000e-06	-2.93533105378000e-07	-0.000591764051933000
0.000273921032203000	-4.23157734986000e-06	-4.19446251954000e-07	-0.000447678467026000
-2.73273290077000e-05	5.83681185162000e-06	1.97288954951000e-07	-0.000329397968017000
-2.26423107961000e-05	5.86556416238000e-06	1.82611714195000e-07	-0.000254938029684000
