X-coord	Y-coord	Z-coord	Velocity_x	Velocity_y	Velocity_z	Level_set_value
0.000209	0.0013	0	0.88659965992	0.0249083396047	0.000125844264403	0.00064233399462
0.000209	0.0014	0	1.00665640831	0.0289897397161	0.000137934257509	0.000742276955862
0.000209	0.0015	0	1.13352036476	0.032403472811	0.000155967383762	0.000865017529577
0.000209	0.0016	0	1.26348376274	0.0354617200792	0.000204673749977	0.000981618417427
0.000209	0.0017	0	1.40019536018	0.0378155075014	0.000222895221668	0.00106550846249
0.000209	0.0018	0	1.53705811501	0.0394506603479	0.000277852726867	0.00116481806617
0.000209	0.0019	0	1.67145431042	0.0404945723712	0.000312665768433	0.00126454606652
0.000209	0.002	0	1.80465185642	0.0409405119717	0.000354840507498	0.00136463856325
0.000209	0.0021	0	1.93666446209	0.0406547486782	0.000329897535266	0.00146444293205
0.000209	0.0022	0	2.06745767593	0.0397277288139	0.000309733557515	0.00156424741726
0.000209	0.0023	0	2.17309546471	0.0386828742921	0.000353335839463	0.00172307691537
0.000209	0.0024	0	2.27982020378	0.0377076305449	0.00035200532875	0.00182268628851
0.000209	0.0025	0	2.37939333916	0.0366294942796	0.000347210676409	0.00192234083079
0.000209	0.0026	0	2.47151446342	0.0355147123337	0.00036003155401	0.00202193693258
0.000209	0.0027	0	2.55737709999	0.0342206992209	0.000351868773578	0.00212231697515
0.000209	0.0028	0	2.63507723808	0.0330206491053	0.000411658373196	0.0022222190164
0.000209	0.0029	0	2.70202183723	0.0327127464116	0.000340098980814	0.00232271896675
0.000209	0.003	0	2.7645471096	0.0321487933397	0.000350034941221	0.00242266105488
0.000209	0.0031	0	2.82039523125	0.0317252129316	0.000357873621397	0.00252227042802
0.000209	0.0032	0	2.86987400055	0.0314399339259	0.000363682891475	0.00262213312089
0.000209	0.0033	0	2.91267299652	0.0312955193222	0.000367385451682	0.00272193783894
0.000209	0.0034	0	2.94941210747	0.0312896370888	0.000366528664017	0.0028222843539
0.000209	0.0035	0	2.98216795921	0.0311020538211	0.000366553111235	0.002922849264
0.000209	0.0036	0	3.00842857361	0.031057484448	0.000357226090273	0.00302265398204
0.000209	0.0037	0	3.02892780304	0.0310315545648	0.000348031753674	0.00312253087759
0.000209	0.0038	0	3.04366731644	0.0310236476362	0.000339004647685	0.00322214025073
0.000209	0.0039	0	3.05270600319	0.0310337822884	0.00033004587749	0.00332206790335
0.000209	0.004	0	3.05596518517	0.0310629494488	0.000321249041008	0.00342234945856
0.000418	0.0	0	8.04938608781e-05	5.24917931344e-09	9.93000703886e-09	-0.000671569257975
0.000418	0.0001	0	0.0923658311367	4.39672658104e-05	1.1240907952e-05	-0.000571764656343
0.000418	0.0002	0	0.171885311604	0.000171083360328	2.05036922125e-05	-0.00047178810928
0.000418	0.0003	0	0.239147409797	0.000333745323587	3.08285998472e-05	-0.000371739239199
0.000418	0.0004	0	0.293952018023	0.000475690350868	4.29731480835e-05	-0.000271744735073
0.000418	0.0005	0	0.335760444403	0.000369248766219	7.02277538949e-05	-0.00017180434952
0.000418	0.0006	0	0.362464785576	-0.000396390125388	0.000134605594212	-7.16742870281e-05
0.000418	0.0007	0	0.372891187668	-0.00126577785704	8.27544718049e-05	2.81413031189e-05
0.000418	0.0008	0	0.419247716665	0.00174053269438	5.44090507901e-05	0.000127845341922
0.000418	0.0009	0	0.48897126317	0.00724007282406	3.66930435121e-05	0.000227839875151
0.000418	0.001	0	0.56962877512	0.0123704839498	5.58163992537e-05	0.000405179365771
0.000418	0.0011	0	0.662748873234	0.0168397724628	8.78822684172e-05	0.000492576335091
0.000418	0.0012	0	0.76606965065	0.0212020520121	0.000121686287457	0.000586136884522
0.000418	0.0013	0	0.877872228622	0.0253446195275	0.000126323619043	0.000682281504851
0.000418	0.0014	0	0.998380124569	0.0294330492616	0.000156365436851	0.000781306880526
0.000418	0.0015	0	1.12568795681	0.033042114228	0.000155051573529	0.000861842010636
0.000418	0.0016	0	1.25879657269	0.0360259525478	0.000176052111783	0.000942607119214
0.000418	0.0017	0	1.39640748501	0.038350880146	0.000221165872063	0.00104370946065
0.000418	0.0018	0	1.53426063061	0.0399228483438	0.000287069939077	0.00114256434608
0.000418	0.0019	0	1.67045617104	0.0408443845809	0.000336448691087	0.00124243681785
0.000418	0.002	0	1.80527591705	0.0411500968039	0.000368122360669	0.00134264386725
0.000418	0.0021	0	1.9391297102	0.0406207069755	0.000351327325916	0.0014425459085
0.000418	0.0022	0	2.06043863297	0.0396647155285	0.000352405768353	0.0016133824829
0.000418	0.0023	0	2.17562007904	0.0386516302824	0.000361488695489	0.00175201881211
0.000418	0.0024	0	2.28216791153	0.0375953167677	0.000359600235242	0.00185162818525
0.000418	0.0025	0	2.38156723976	0.0364359952509	0.000354201009031	0.00195123744197
0.000418	0.0026	0	2.47282743454	0.0352871306241	0.000342402810929	0.00205111922696
0.000418	0.0027	0	2.55904173851	0.0338676571846	0.000354499410605	0.00215112324804
0.000418	0.0028	0	2.63653087616	0.0325883813202	0.000404197955504	0.00225092773326
0.000418	0.0029	0	2.70285129547	0.0323288962245	0.000339295336744	0.00235138693824
0.000418	0.003	0	2.76539230347	0.0317639000714	0.000345292151906	0.00245149829425
0.000418	0.0031	0	2.82102704048	0.0313247665763	0.000353637122316	0.00255110766739
0.000418	0.0032	0	2.87011146545	0.0310250148177	0.000359910860425	0.00265071704052
0.000418	0.0033	0	2.91287732124	0.0308629591018	0.000364145234926	0.00275090546347
0.000418	0.0034	0	2.94931125641	0.0308459922671	0.000362968654372	0.0028510580305
0.000418	0.0035	0	2.98203444481	0.0306925736368	0.000361165759386	0.00295151746832
0.000418	0.0036	0	3.00820994377	0.0306281093508	0.000359071447747	0.00305132195354
0.000418	0.0037	0	3.02885866165	0.0305656306446	0.00035012641456	0.00315136811696
0.000418	0.0038	0	3.04367113113	0.0305194947869	0.000341363134794	0.0032509774901
0.000418	0.0039	0	3.05275511742	0.0304916203022	0.000332732801326	0.0033505866304
0.000418	0.004	0	3.05611515045	0.0304813608527	0.00032423142693	0.00345118832774
0.000627	0.0	0	0.000321265921229	1.53825716609e-08	3.94275296856e-08	-0.000686867220793
0.000627	0.0001	0	0.0923663824797	3.95390779886e-05	9.61005753197e-06	-0.000587075541262
0.000627	0.0002	0	0.171623393893	0.000153393382789	1.6839518139e-05	-0.000487240962684
0.000627	0.0003	0	0.23872667551	0.000309856055537	2.77939689113e-05	-0.000387701235013
0.000627	0.0004	0	0.293778002262	0.000479748268845	4.15397953475e-05	-0.000287336850306
0.000627	0.0005	0	0.336140841246	0.000456911948277	5.33128913958e-05	-0.000187352401554
0.000627	0.0006	0	0.364418447018	0.000210344907828	9.05019114725e-05	-8.72195741977e-05
0.000627	0.0007	0	0.374777078629	-0.00128138787113	0.000100624347397	1.27487965074e-05
0.000627	0.0008	0	0.406872451305	0.00013881342602	4.78639412904e-05	0.000112262445327
0.000627	0.0009	0	0.476668804884	0.00705023761839	-1.67806920217e-05	0.000212386235944
0.000627	0.001	0	0.558901846409	0.0124626737088	5.01928698213e-05	0.000312190910336
0.000627	0.0011	0	0.653626978397	0.0166617576033	8.69268624228e-05	0.000412294350099
0.000627	0.0012	0	0.75738042593	0.020675458014	0.000101602206996	0.000512207101565
0.000627	0.0013	0	0.869233250618	0.0251246877015	0.000101338482636	0.000612164090853
0.000627	0.0014	0	0.990049123764	0.0294123105705	0.000108564287075	0.000712141802069
0.000627	0.0015	0	1.1196782589	0.0332822836936	0.00011504189024	0.000811991340015
0.000627	0.0016	0	1.25253236294	0.0363348536193	0.000129685387947	0.000897172489204
0.000627	0.0017	0	1.39272797108	0.0388148166239	0.000164000957739	0.001011592336
0.000627	0.0018	0	1.53202342987	0.0402921847999	0.00024693357409	0.00114609347656
0.000627	0.0019	0	1.66970217228	0.0411540269852	0.000292188691674	0.00124589819461
0.000627	0.002	0	1.80570924282	0.041437625885	0.000335687975166	0.00131158705335
0.000627	0.0021	0	1.93789696693	0.0405872017145	0.000334630633006	0.00141173938755
0.000627	0.0022	0	2.06172394753	0.0396911911666	0.00033021584386	0.00153381563723
0.000627	0.0023	0	2.17709040642	0.0386066660285	0.000338392012054	0.00168027053587
0.000627	0.0024	0	2.28464484215	0.0373116992414	0.000362526305253	0.00184387166519
0.000627	0.0025	0	2.38406896591	0.0360688045621	0.000356543256203	0.0019436761504
0.000627	0.0026	0	2.47540402412	0.034872032702	0.000320683640894	0.00204454758205
0.000627	0.0027	0	2.56119513512	0.0333382859826	0.000352514558472	0.00214329431765
0.000627	0.0028	0	2.63853144646	0.0319784730673	0.000392216374166	0.00224309880286
0.000627	0.0029	0	2.7039539814	0.0317323803902	0.000350861082552	0.00234338594601
0.000627	0.003	0	2.76585531235	0.031170560047	0.00035223265877	0.00244299531914
0.000627	0.0031	0	2.82176971436	0.0307593327016	0.000354566785973	0.00254355883226
0.000627	0.0032	0	2.87071633339	0.0304437633604	0.000361365324352	0.00264336355031
0.000627	0.0033	0	2.91308736801	0.0302681215107	0.00036608451046	0.00274316826835
0.000627	0.0034	0	2.94929170609	0.0302399024367	0.000364626990631	0.00284322910011
0.000627	0.0035	0	2.98204660416	0.0301378984004	0.00035735356505	0.00294364639558
0.000627	0.0036	0	3.00810146332	0.0301002897322	0.000351733062416	0.00304325576872
0.000627	0.0037	0	3.02865362167	0.030078869313	0.000346293294569	0.00314329960383
0.000627	0.0038	0	3.04359674454	0.0300227310508	0.000338843412464	0.00324349384755
0.000627	0.0039	0	3.05275082588	0.0299564059824	0.000330446491716	0.00334329833277
0.000627	0.004	0	3.05615615845	0.0299092419446	0.000322251900798	0.00344335916452
0.000836	0.0	0	0.000320686172927	3.33059757551e-09	2.20303970622e-08	-0.000735358742531
0.000836	0.0001	0	0.0920875072479	3.77465876227e-05	5.8835157688e-06	-0.000603299820796
0.000836	0.0002	0	0.17169071734	0.000152918699314	1.0642158486e-05	-0.000540671404451
0.000836	0.0003	0	0.238414004445	0.000322270061588	1.67454891198e-05	-0.000444620411145
0.000836	0.0004	0	0.293480038643	0.00049974169815	2.83161898551e-05	-0.000265049369773
0.000836	0.0005	0	0.336296439171	0.000603277352639	2.6902591344e-05	-0.000159078408615
0.000836	0.0006	0	0.366109907627	0.000274497666396	1.88928570424e-05	-0.000103445738205
0.000836	0.0007	0	0.378331422806	-0.00214639119804	5.33042366442e-05	-3.4335860164e-06
0.000836	0.0008	0	0.399519085884	-0.00205566547811	0.000168817321537	9.61665864452e-05
0.000836	0.0009	0	0.461894124746	0.00612398982048	0.000176324116183	0.000196124732611
0.000836	0.001	0	0.552049994469	0.0118661755696	0.000201622824534	0.000296042329865
0.000836	0.0011	0	0.645740032196	0.015274554491	0.000130650078063	0.000396059709601
0.000836	0.0012	0	0.748935997486	0.019004361704	0.000103253034467	0.000496050575748
0.000836	0.0013	0	0.859841704369	0.0242749862373	8.49553834996e-05	0.000590628595091
0.000836	0.0014	0	0.981945991516	0.029234983027	8.49535135785e-05	0.000691763416398
0.000836	0.0015	0	1.11128342152	0.033412899822	7.93721337686e-05	0.00079992756946
0.000836	0.0016	0	1.24637544155	0.0366889126599	8.96471756278e-05	0.000903053034563
0.000836	0.0017	0	1.3879789114	0.0393182262778	0.000121293334814	0.00100632279646
0.000836	0.0018	0	1.52993416786	0.0407539755106	0.000205273419851	0.00110635755118
0.000836	0.0019	0	1.66899955273	0.0415988601744	0.000266601447947	0.00120640057139
0.000836	0.002	0	1.80590605736	0.0418428704143	0.000312385323923	0.00130620517302
0.000836	0.0021	0	1.93934214115	0.04068800807	0.000315258046612	0.00140715390444
0.000836	0.0022	0	2.06319785118	0.0395280309021	0.000314972712658	0.00150670448784
0.000836	0.0023	0	2.17880678177	0.0383538864553	0.000311354815494	0.00160625518765
0.000836	0.0024	0	2.28664040565	0.0371607281268	0.00030457455432	0.00170634302776
0.000836	0.0025	0	2.38632369041	0.0356301628053	0.000336666940711	0.00187266606372
0.000836	0.0026	0	2.47807884216	0.0342845730484	0.000293973222142	0.00200099521317
0.000836	0.0027	0	2.56384372711	0.0326299704611	0.000345883134287	0.00209894776344
0.000836	0.0028	0	2.64108467102	0.0311878360808	0.000375623785658	0.00219885003753
0.000836	0.0029	0	2.70546913147	0.0309620574117	0.000357663229806	0.00229892134666
0.000836	0.003	0	2.76693820953	0.0303596463054	0.000363408180419	0.0023985307198
0.000836	0.0031	0	2.82227993011	0.0299357902259	0.000366884050891	0.00249863765202
0.000836	0.0032	0	2.87116265297	0.0296985711902	0.000368010922102	0.00259878858924
0.000836	0.0033	0	2.91341733932	0.0295082032681	0.000373233226128	0.00269893067889
0.000836	0.0034	0	2.94935107231	0.0294688865542	0.000371487782104	0.00279891514219
0.000836	0.0035	0	2.98206281662	0.0294186901301	0.000358761433745	0.00289915851317
0.000836	0.0036	0	3.0080435276	0.0294106192887	0.000349592592102	0.00299879116938
0.000836	0.0037	0	3.02852034569	0.0294143427163	0.00034059950849	0.00309876771644
0.000836	0.0038	0	3.04335975647	0.0294383782893	0.000331802788423	0.00319857243448
0.000836	0.0039	0	3.05262374878	0.0294306613505	0.000323301210301	0.00329899555072
0.000836	0.004	0	3.05608892441	0.0293445438147	0.000315317505738	0.00339898024686
0.001045	0.0	0	8.00417910796e-05	2.54461740568e-09	2.32188845928e-09	-0.000719285861123
0.001045	0.0001	0	0.0919221714139	3.94258131564e-05	3.59749947165e-06	-0.000619404832833
0.001045	0.0002	0	0.171020314097	0.000157693924848	6.92094818078e-06	-0.000519440509379
0.001045	0.0003	0	0.237991303205	0.000333843927365	1.24994730868e-05	-0.000419446761953
0.001045	0.0004	0	0.29300147295	0.000578807317652	1.74247361429e-05	-0.000319401151501
0.001045	0.0005	0	0.336184710264	0.000779844180215	1.93757041416e-05	-0.00021947931964
0.001045	0.0006	0	0.366935640574	0.000864643778186	1.27926159621e-05	-0.000119466196338
0.001045	0.0007	0	0.381464123726	0.000299242732581	2.32581987802e-05	-1.94505373656e-05
0.001045	0.0008	0	0.38766887784	-0.000210798389162	9.68778185779e-05	8.01361820777e-05
0.001045	0.0009	0	0.450555175543	0.0036734843161	0.000139105890412	0.000180072354851
0.001045	0.001	0	0.542602419853	0.00724376551807	0.000114279631816	0.000279994157609
0.001045	0.0011	0	0.635853827	0.0117074223235	0.000105472463474	0.000463101780042
0.001045	0.0012	0	0.73675352335	0.0170474611223	9.48626402533e-05	0.00054387608543
0.001045	0.0013	0	0.848466098309	0.022979201749	8.34488528199e-05	0.00062861898914
0.001045	0.0014	0	0.972628176212	0.0287598855793	7.53755375626e-05	0.000723911507521
0.001045	0.0015	0	1.10305130482	0.033607237041	7.21838878235e-05	0.000820522836875
0.001045	0.0016	0	1.2389318943	0.0368263237178	7.04697522451e-05	0.000894038996194
0.001045	0.0017	0	1.38261139393	0.0398504137993	7.91927304817e-05	0.00101753149647
0.001045	0.0018	0	1.52714896202	0.0412750132382	0.00017140986165	0.00111753598321
0.001045	0.0019	0	1.6681188345	0.0420929901302	0.00025308757904	0.00121734081767
0.001045	0.002	0	1.80965149403	0.042152184993	0.000341555831255	0.00131944543682
0.001045	0.0021	0	1.94241774082	0.0407048240304	0.000348845875124	0.00141905469354
0.001045	0.0022	0	2.06693768501	0.0392432883382	0.000352803384885	0.0015186641831
0.001045	0.0023	0	2.18321061134	0.037767585367	0.000353428418748	0.00161827367265
0.001045	0.0024	0	2.29102015495	0.0362820737064	0.000350789690856	0.00171778537333
0.001045	0.0025	0	2.39100551605	0.0347754135728	0.000344709755154	0.00181758985855
0.001045	0.0026	0	2.48250031471	0.0332608185709	0.000335223681759	0.00191723741591
0.001045	0.0027	0	2.56665802002	0.031750459224	0.000334359152475	0.00201746704988
0.001045	0.0028	0	2.64374566078	0.0302274823189	0.000354061892722	0.00211736932397
0.001045	0.0029	0	2.70740938187	0.0300101730973	0.000359775032848	0.00221751653589
0.001045	0.003	0	2.76835227013	0.0293712280691	0.000369836576283	0.00231695524417
0.001045	0.0031	0	2.82325959206	0.0289059877396	0.000377735152142	0.00241712597199
0.001045	0.0032	0	2.87170672417	0.0286275949329	0.000383286358556	0.002517308807
0.001045	0.0033	0	2.91357731819	0.0285363905132	0.000386470666854	0.00261721108109
0.001045	0.0034	0	2.94934201241	0.0285357367247	0.000383502017939	0.00271743442863
0.001045	0.0035	0	2.98208618164	0.0285364445299	0.000365306070307	0.00281764683314
0.001045	0.0036	0	3.00803589821	0.028552416712	0.000352598814061	0.00291745155118
0.001045	0.0037	0	3.02839279175	0.0285858605057	0.000340081023751	0.00301725626923
0.001045	0.0038	0	3.04315686226	0.0286367777735	0.000327752728481	0.00311706098728
0.001045	0.0039	0	3.0523519516	0.0287037510425	0.000315546174534	0.00321727618575
0.001045	0.004	0	3.05591034889	0.0287903249264	0.000303631706629	0.00331732607447
0.001254	0.0	0	3.99493546865e-05	3.43393602442e-09	-2.02415945116e-10	-0.000736245361622
0.001254	0.0001	0	0.0916883349419	4.36242080468e-05	5.85422526456e-07	-0.000636393553577
0.001254	0.0002	0	0.170713320374	0.000161720308824	2.19096841647e-06	-0.000536353909411
0.001254	0.0003	0	0.237585574389	0.000328847265337	9.01535713638e-06	-0.000436329515651
0.001254	0.0004	0	0.29245698452	0.000570423610043	1.65312794707e-05	-0.000336364551913
0.001254	0.0005	0	0.335837185383	0.000827205250971	2.41126763285e-05	-0.000236362102441
0.001254	0.0006	0	0.367356538773	0.000998548115604	2.72889155895e-05	-0.000136393515277
0.001254	0.0007	0	0.384434372187	0.00048869283637	3.9165992348e-05	-3.63737235602e-05
0.001254	0.0008	0	0.386214107275	-0.00110336660873	1.5398774849e-05	6.31714137853e-05
0.001254	0.0009	0	0.446243464947	0.000448610429885	9.3221620773e-05	0.000163062140928
0.001254	0.001	0	0.533626675606	0.00406319322065	0.000114342277811	0.00026306451764
0.001254	0.0011	0	0.624105572701	0.00946131534874	0.000106488972961	0.000363033119356
0.001254	0.0012	0	0.723362386227	0.0161520559341	0.000110656110337	0.000455395929748
0.001254	0.0013	0	0.836240112782	0.0226958878338	0.000125131846289	0.000555419479497
0.001254	0.0014	0	0.959029257298	0.0289619155228	0.000175464112544	0.000657523341943
0.001254	0.0015	0	1.09411036968	0.0337830297649	0.000155944479047	0.000774308224209
0.001254	0.0016	0	1.23222279549	0.0373324379325	0.000125725346152	0.000872657692526
0.001254	0.0017	0	1.37940609455	0.0400287173688	0.000161418531206	0.000973303802311
0.001254	0.0018	0	1.5258487463	0.0415848344564	0.000147190119606	0.00107357790694
0.001254	0.0019	0	1.6683037281	0.0421528108418	0.000227354481467	0.00117329787463
0.001254	0.002	0	1.80851340294	0.0419905595481	0.000313767144689	0.00127336895093
0.001254	0.0021	0	1.94653856754	0.0408815070987	0.000240704786847	0.00137317331973
0.001254	0.0022	0	2.08241844177	0.0388812124729	0.000202138515306	0.00147297768854
0.001254	0.0023	0	2.18688106537	0.0373669974506	0.000360964710126	0.00161185860634
0.001254	0.0024	0	2.29446434975	0.0358056537807	0.000357933808118	0.00171146809589
0.001254	0.0025	0	2.39379358292	0.0342319384217	0.000351609953213	0.00181117758621
0.001254	0.0026	0	2.48474764824	0.0327507443726	0.000378319004085	0.00192056281958
0.001254	0.0027	0	2.57103562355	0.031300984323	0.000343540217727	0.0020133194048
0.001254	0.0028	0	2.64702892303	0.0291459523141	0.000377659162041	0.00210546213202
0.001254	0.0029	0	2.7097234726	0.0289324801415	0.000368885579519	0.00220561865717
0.001254	0.003	0	2.7701485157	0.0282511990517	0.000372516689822	0.00230508041568
0.001254	0.0031	0	2.82454419136	0.027737852186	0.000373991439119	0.00240522809327
0.001254	0.0032	0	2.87247633934	0.0274126138538	0.000373092014343	0.00250539951958
0.001254	0.0033	0	2.9137198925	0.0276434533298	0.000373265298549	0.00261064711958
0.001254	0.0034	0	2.94922041893	0.0273208860308	0.00036775827175	0.00270534609444
0.001254	0.0035	0	2.98213267326	0.0274655818939	0.000357989541953	0.00280574895442
0.001254	0.0036	0	3.00803017616	0.0275045949966	0.000348917994415	0.00290555343963
0.001254	0.0037	0	3.02833509445	0.0275610778481	0.000340035912814	0.00300535815768
0.001254	0.0038	0	3.04304695129	0.0276350360364	0.000331343355356	0.00310516287573
0.001254	0.0039	0	3.05262684822	0.0273894723505	0.000334333861247	0.00321077718399
0.001254	0.004	0	3.05569577217	0.0278335995972	0.000314517586958	0.00330541119911
0.001463	0.0	0	7.97431566752e-05	-8.42684144686e-09	-2.92264901169e-09	-0.00075996585656
0.001463	0.0001	0	0.091527082026	3.42390849255e-05	-2.46433046414e-06	-0.000660692690872
0.001463	0.0002	0	0.170371890068	0.000150654901518	-3.07732466354e-06	-0.0005606765626
0.001463	0.0003	0	0.237124994397	0.00030879091355	4.36192567577e-06	-0.000461993506178
0.001463	0.0004	0	0.291896432638	0.000542607915122	1.40057418321e-05	-0.000371381465811
0.001463	0.0005	0	0.335287183523	0.000842137087602	2.4635470254e-05	-0.000254011596553
0.001463	0.0006	0	0.367409259081	0.00104590097908	3.50324480678e-05	-0.00015388133761
0.001463	0.0007	0	0.38644489646	0.000792306091171	5.16773397976e-05	-5.39405227755e-05
0.001463	0.0008	0	0.389638960361	-0.000587362621445	1.60156323545e-05	4.5566692279e-05
0.001463	0.0009	0	0.442141979933	-0.000644551415462	6.28678899375e-05	0.000145431942656
0.001463	0.001	0	0.522999465466	0.00301664555445	7.55360379117e-05	0.000245373201324
0.001463	0.0011	0	0.61048412323	0.00906403921545	8.8544897153e-05	0.000345411128365
0.001463	0.0012	0	0.708785116673	0.0164355076849	0.000110133041744	0.000445389741799
0.001463	0.0013	0	0.822511076927	0.023257356137	0.000129401771119	0.000545438320842
0.001463	0.0014	0	0.947906434536	0.0298142600805	0.000162109936355	0.000645324529614
0.001463	0.0015	0	1.08406662941	0.0342645421624	0.00016714486992	0.000736517889891
0.001463	0.0016	0	1.22725450993	0.0380903631449	0.000177940804861	0.000843744433951
0.001463	0.0017	0	1.37622189522	0.0406853407621	0.000176640824066	0.000944878265727
0.001463	0.0018	0	1.52398312092	0.0417225472629	0.000175323206349	0.00104491447564
0.001463	0.0019	0	1.66874825954	0.0421555005014	0.000246142211836	0.00114470184781
0.001463	0.002	0	1.81082725525	0.0417735464871	0.000339819060173	0.00124491075985
0.001463	0.0021	0	1.95097649097	0.0403983741999	0.000340292463079	0.00134481280111
0.001463	0.0022	0	2.07391142845	0.0384030938148	0.000346464570612	0.0014876263449
0.001463	0.0023	0	2.19090485573	0.0366658531129	0.000365876447177	0.00159575825091
0.001463	0.0024	0	2.29804491997	0.0350330397487	0.000362522172509	0.00169536762405
0.001463	0.0025	0	2.39693784714	0.0333860628307	0.000355835421942	0.00179497688077
0.001463	0.0026	0	2.48673677444	0.0319314785302	0.00037332251668	0.00192600744776
0.001463	0.0027	0	2.57012343407	0.0301007702947	0.000356780394213	0.00199465244077
0.001463	0.0028	0	2.64390158653	0.028571465984	0.000413872738136	0.00209445692599
0.001463	0.0029	0	2.70978593826	0.0281954463571	0.000335092307068	0.00219490891322
